name,description,wall_time_mean_s,wall_time_std_s,wall_time_cv_percent,wall_time_median_s,wall_time_min_s,wall_time_max_s,ci95_halfwidth_s,best_wall_time_s,wall_time_s,timing_samples_s,repetitions,warmup_runs,time_ratio,density_linf_vs_baseline,pressure_linf_vs_baseline,velocity_x_linf_vs_baseline,velocity_y_linf_vs_baseline,binary,snapshot,cppflags,cxxflags
baseline,Cache-friendly baseline with std::array state storage and cached reconstruction.,20.089818467567156,0.19369718604832104,0.9641559796123805,20.09412662498653,19.769939250079915,20.32167312502861,0.1265488282182364,19.769939250079915,20.089818467567156,20.094126625;20.038643000;19.769939250;20.219110875;19.851516500;20.206452458;20.305481250;20.001423125;20.321673125,9,1,1.0,0.0,0.0,0.0,0.0,build/variants/baseline/shock_bubble_solver,output/full_grid_structural_repeated/performance/baseline_run08_0001.csv,,-O3 -march=native -std=c++17 -Wall -Wextra -Wpedantic
state_by_value,Pass individual state vectors by value into internal helpers.,20.347097222214668,0.30324559358537034,1.4903629263357092,20.200439041946083,20.05156979104504,20.81105383299291,0.19812045447577528,20.05156979104504,20.347097222214668,20.145609334;20.736260833;20.051569791;20.054715792;20.118918333;20.811053833;20.373100417;20.200439042;20.632207625,9,1,1.0128064250586863,0.0,0.0,0.0,0.0,build/variants/state_by_value/shock_bubble_solver,output/full_grid_structural_repeated/performance/state_by_value_run08_0001.csv,-DPASS_STATE_BY_VALUE,-O3 -march=native -std=c++17 -Wall -Wextra -Wpedantic
grid_by_value,Pass the full grid by value between sweep helpers.,20.300535740770606,0.3510704204627614,1.7293652982649548,20.21898775000591,20.0117431669496,20.971474833902903,0.22936600803567075,20.0117431669496,20.300535740770606,20.224158167;20.030108916;20.011743167;20.222226708;20.218987750;20.827939417;20.072802542;20.125380166;20.971474834,9,1,1.0104887594451701,0.0,0.0,0.0,0.0,build/variants/grid_by_value/shock_bubble_solver,output/full_grid_structural_repeated/performance/grid_by_value_run08_0001.csv,-DPASS_GRID_BY_VALUE,-O3 -march=native -std=c++17 -Wall -Wextra -Wpedantic
cache_unfriendly,Use a scrambled memory-access order when traversing the grid.,20.269847333301893,0.17402360202363265,0.8585343498750702,20.234437542036176,20.06888837495353,20.62273145793006,0.11369541998877332,20.06888837495353,20.269847333301893,20.455697042;20.068888375;20.105030875;20.234437542;20.184345833;20.622731458;20.250514375;20.197883625;20.309096875,9,1,1.0089611992276273,0.0,0.0,0.0,0.0,build/variants/cache_unfriendly/shock_bubble_solver,output/full_grid_structural_repeated/performance/cache_unfriendly_run08_0001.csv,-DNON_CACHE_FRIENDLY_ACCESS,-O3 -march=native -std=c++17 -Wall -Wextra -Wpedantic
no_reconstruction_cache,Recompute slope-limited half-step states at each interface instead of caching them.,33.508604328549055,0.26670892675092467,0.795941615878316,33.56746170797851,33.08322708297055,33.89013733295724,0.17424983214393744,33.08322708297055,33.508604328549055,33.622220250;33.083227083;33.256361375;33.209184125;33.655372709;33.565490916;33.890137333;33.567461708;33.727983458,9,1,1.6679396273612468,0.0,0.0,0.0,0.0,build/variants/no_reconstruction_cache/shock_bubble_solver,output/full_grid_structural_repeated/performance/no_reconstruction_cache_run08_0001.csv,-DDISABLE_RECONSTRUCTION_CACHE,-O3 -march=native -std=c++17 -Wall -Wextra -Wpedantic
