name,description,wall_time_mean_s,wall_time_std_s,wall_time_cv_percent,wall_time_median_s,wall_time_min_s,wall_time_max_s,ci95_halfwidth_s,best_wall_time_s,wall_time_s,timing_samples_s,repetitions,warmup_runs,time_ratio,density_linf_vs_baseline,pressure_linf_vs_baseline,velocity_x_linf_vs_baseline,velocity_y_linf_vs_baseline,binary,snapshot,cppflags,cxxflags
baseline,Cache-friendly baseline with std::array state storage and cached reconstruction.,0.6036489349013815,0.04641283613919506,7.688713332489778,0.5835831250296906,0.5782439580652863,0.7223221249878407,0.030323052944274103,0.5782439580652863,0.6036489349013815,0.722322125;0.614893333;0.579849041;0.579961541;0.581891208;0.607426208;0.578243958;0.584669875;0.583583125,9,1,1.0,0.0,0.0,0.0,0.0,build/variants/baseline/shock_bubble_solver,output/structural_suite_reduced_repeated/performance/baseline_run08_0001.csv,,-O3 -march=native -std=c++17 -Wall -Wextra -Wpedantic
vector_state,Replace std::array state storage with std::vector.,11.008784236114783,0.20155362023455015,1.8308435873722093,10.955571457976475,10.763205834082328,11.365845958003774,0.13168169855323944,10.763205834082328,11.008784236114783,10.967197958;11.365845958;11.139774917;10.888061875;10.955571458;10.763205834;10.878789250;10.861952167;11.258658708,9,1,18.237063961544628,0.0,0.0,0.0,0.0,build/variants/vector_state/shock_bubble_solver,output/structural_suite_reduced_repeated/performance/vector_state_run08_0001.csv,-DUSE_VECTOR_STATE_STORAGE,-O3 -march=native -std=c++17 -Wall -Wextra -Wpedantic
state_by_value,Pass individual state vectors by value into internal helpers.,0.5883529028829394,0.004398965354797825,0.7476746240636901,0.5871031669666991,0.5838867089478299,0.5981961250072345,0.0028739906984679123,0.5838867089478299,0.5883529028829394,0.591681667;0.583886709;0.584954750;0.598196125;0.589697375;0.585351250;0.586950000;0.587103167;0.587355083,9,1,0.9746607156344258,0.0,0.0,0.0,0.0,build/variants/state_by_value/shock_bubble_solver,output/structural_suite_reduced_repeated/performance/state_by_value_run08_0001.csv,-DPASS_STATE_BY_VALUE,-O3 -march=native -std=c++17 -Wall -Wextra -Wpedantic
grid_by_value,Pass the full grid by value between sweep helpers.,0.6027437684307289,0.0358881326387163,5.954127527880164,0.5894316249759868,0.5865969160804525,0.6975053750211373,0.023446913323961316,0.5865969160804525,0.6027437684307289,0.697505375;0.589431625;0.586596916;0.590783708;0.589081750;0.588255000;0.588662834;0.603759208;0.590617500,9,1,0.9985005084605997,0.0,0.0,0.0,0.0,build/variants/grid_by_value/shock_bubble_solver,output/structural_suite_reduced_repeated/performance/grid_by_value_run08_0001.csv,-DPASS_GRID_BY_VALUE,-O3 -march=native -std=c++17 -Wall -Wextra -Wpedantic
cache_unfriendly,Use a scrambled memory-access order when traversing the grid.,0.5999541944668939,0.02558517551473937,4.264521483589892,0.5918875420466065,0.5871475420426577,0.6670714580686763,0.016715648002963057,0.5871475420426577,0.5999541944668939,0.667071458;0.587407083;0.587147542;0.593263500;0.589304458;0.587307042;0.601305750;0.591887542;0.594893375,9,1,0.9938793225319097,0.0,0.0,0.0,0.0,build/variants/cache_unfriendly/shock_bubble_solver,output/structural_suite_reduced_repeated/performance/cache_unfriendly_run08_0001.csv,-DNON_CACHE_FRIENDLY_ACCESS,-O3 -march=native -std=c++17 -Wall -Wextra -Wpedantic
no_reconstruction_cache,Recompute slope-limited half-step states at each interface instead of caching them.,1.002066860971455,0.10257511260758866,10.236354139897122,0.967837999924086,0.9604838339146227,1.2751947500510141,0.06701574023695793,0.9604838339146227,1.002066860971455,0.964131541;0.967838000;0.960483834;0.963597375;0.965166916;0.979228833;0.971050084;0.971910416;1.275194750,9,1,1.6600159513826744,0.0,0.0,0.0,0.0,build/variants/no_reconstruction_cache/shock_bubble_solver,output/structural_suite_reduced_repeated/performance/no_reconstruction_cache_run08_0001.csv,-DDISABLE_RECONSTRUCTION_CACHE,-O3 -march=native -std=c++17 -Wall -Wextra -Wpedantic
